scenario,year,material,mean,std,p2_5,p2,p5,p25,p50,p75,p95,p97_5,p97,bucket_years,mean_annual,std_annual,p2_annual,p5_annual,p25_annual,p50_annual,p75_annual,p95_annual,p97_annual
Mid_Case,2039,Boron,42.579686283175164,25.652754542053497,13.194200559797224,13.194200559797224,15.307999073494909,25.41912763838466,36.58898673130965,52.743354631905504,88.97386617650085,108.75763094646231,108.75763094646231,1.0,42.579686283175164,25.652754542053497,13.194200559797224,15.307999073494909,25.41912763838466,36.58898673130965,52.743354631905504,88.97386617650085,108.75763094646231
Mid_Case,2040,Boron,39.8319956349672,24.9265187236139,11.982084762244993,11.982084762244993,13.894998753138001,23.411439887707036,33.816146923637206,49.128931903300575,85.04223900338586,104.97509259223075,104.97509259223075,1.0,39.8319956349672,24.9265187236139,11.982084762244993,13.894998753138001,23.411439887707036,33.816146923637206,49.128931903300575,85.04223900338586,104.97509259223075
Mid_Case,2041,Boron,31.983730012792048,22.49281276330659,8.390386153624917,8.390386153624917,10.094142980266934,17.69729029669076,26.186688508240792,39.266833493970374,73.90325265220042,90.80432501883044,90.80432501883044,1.0,31.983730012792048,22.49281276330659,8.390386153624917,10.094142980266934,17.69729029669076,26.186688508240792,39.266833493970374,73.90325265220042,90.80432501883044
Mid_Case,2042,Boron,26.004217668183784,20.819083214794436,5.232002342075096,5.232002342075096,6.4511320256573335,12.636563153065177,20.436196287465577,32.58420875454405,64.7335132706869,79.95489221586134,79.95489221586134,1.0,26.004217668183784,20.819083214794436,5.232002342075096,6.4511320256573335,12.636563153065177,20.436196287465577,32.58420875454405,64.7335132706869,79.95489221586134
Mid_Case,2043,Boron,24.527043744579096,19.63645171898607,4.9347975760417775,4.9347975760417775,6.0846743945288475,11.918741074667095,19.275314747451162,30.733257339366713,61.056315248161056,75.41304122257424,75.41304122257424,1.0,24.527043744579096,19.63645171898607,4.9347975760417775,6.0846743945288475,11.918741074667095,19.275314747451162,30.733257339366713,61.056315248161056,75.41304122257424
Mid_Case,2044,Boron,21.89967256216199,17.53296758495579,4.406175167349757,4.406175167349757,5.432875575027428,10.641988884049237,17.21051611020546,27.44106788856477,54.51587748247853,67.3346909187217,67.3346909187217,1.0,21.89967256216199,17.53296758495579,4.406175167349757,5.432875575027428,10.641988884049237,17.21051611020546,27.44106788856477,54.51587748247853,67.3346909187217
Mid_Case,2045,Boron,20.569412926923405,15.21357871656069,5.045675215574426,5.045675215574426,6.094016549608873,10.855798289818374,16.494866546517944,25.322332719862025,48.765448157587045,60.31018165622376,60.31018165622376,1.0,20.569412926923405,15.21357871656069,5.045675215574426,6.094016549608873,10.855798289818374,16.494866546517944,25.322332719862025,48.765448157587045,60.31018165622376
Mid_Case,2046,Boron,20.812036170644607,13.938865188656196,5.813674519090443,5.813674519090443,6.9585496481099876,11.852298317545229,17.335380321717857,25.56332483428894,46.54663459825858,57.17094213804139,57.17094213804139,1.0,20.812036170644607,13.938865188656196,5.813674519090443,6.9585496481099876,11.852298317545229,17.335380321717857,25.56332483428894,46.54663459825858,57.17094213804139
Mid_Case,2047,Boron,20.318119153224433,13.260007683200739,5.892053169461204,5.892053169461204,6.939285312179474,11.727519656121252,16.98049486668273,24.912609129640387,44.581535769942384,54.716159617222544,54.716159617222544,1.0,20.318119153224433,13.260007683200739,5.892053169461204,6.939285312179474,11.727519656121252,16.98049486668273,24.912609129640387,44.581535769942384,54.716159617222544
Mid_Case,2048,Boron,19.86629238666657,12.841767964202354,5.818576918056851,5.818576918056851,6.814964347169927,11.49680928683207,16.642117328073283,24.395211790239024,43.445256745483,53.089675097188646,53.089675097188646,1.0,19.86629238666657,12.841767964202354,5.818576918056851,6.814964347169927,11.49680928683207,16.642117328073283,24.395211790239024,43.445256745483,53.089675097188646
Mid_Case,2049,Boron,19.803780876110547,12.376635499981218,5.969758275612016,5.969758275612016,6.919652305952292,11.65112262292525,16.81608358484623,24.41922302988627,42.24137962563179,52.102798360147574,52.102798360147574,1.0,19.803780876110547,12.376635499981218,5.969758275612016,6.919652305952292,11.65112262292525,16.81608358484623,24.41922302988627,42.24137962563179,52.102798360147574
Mid_Case,2050,Boron,19.525566612122343,11.863394517414969,6.038640475142182,6.038640475142182,6.974496735806706,11.598979354317624,16.74644962627797,24.163909713018953,41.012799190339585,50.27766870324147,50.27766870324147,1.0,19.525566612122343,11.863394517414969,6.038640475142182,6.974496735806706,11.598979354317624,16.74644962627797,24.163909713018953,41.012799190339585,50.27766870324147
Mid_Case,2026,Cadmium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case,2027,Cadmium,414.10182889694516,347.5145188172935,79.70853178360683,79.70853178360683,98.52529504302662,192.6849101087918,316.8332672622478,518.1453228962681,1040.8858917313723,1303.0348766258373,1303.0348766258373,1.0,414.10182889694516,347.5145188172935,79.70853178360683,98.52529504302662,192.6849101087918,316.8332672622478,518.1453228962681,1040.8858917313723,1303.0348766258373
Mid_Case,2028,Cadmium,506.5530346593065,425.09962963451983,97.50403365948932,97.50403365948932,120.52177438503664,235.70319940063467,387.56856843695687,633.8249855277736,1273.2711386353278,1593.9467661370725,1593.9467661370725,1.0,506.5530346593065,425.09962963451983,97.50403365948932,120.52177438503664,235.70319940063467,387.56856843695687,633.8249855277736,1273.2711386353278,1593.9467661370725
Mid_Case,2029,Cadmium,578.925783445409,485.8348865564262,111.43472689562006,111.43472689562006,137.74108115849242,269.37882124302644,442.94165026982466,724.3814590129411,1455.187198648722,1821.67871322065,1821.67871322065,1.0,578.925783445409,485.8348865564262,111.43472689562006,137.74108115849242,269.37882124302644,442.94165026982466,724.3814590129411,1455.187198648722,1821.67871322065
Mid_Case,2030,Cadmium,719.8805770793867,604.1242392385487,138.56645842733886,138.56645842733886,171.2777903961923,334.9662199104335,550.7875101209848,900.7512839320918,1809.491009516525,2265.2145764210495,2265.2145764210495,1.0,719.8805770793867,604.1242392385487,138.56645842733886,171.2777903961923,334.9662199104335,550.7875101209848,900.7512839320918,1809.491009516525,2265.2145764210495
Mid_Case,2031,Cadmium,832.4102398180098,698.5592039510974,160.22676894297362,160.22676894297362,198.05144230675717,387.3271766517288,636.8850306375375,1041.5541357099387,2092.3454433110487,2619.30640835995,2619.30640835995,1.0,832.4102398180098,698.5592039510974,160.22676894297362,198.05144230675717,387.3271766517288,636.8850306375375,1041.5541357099387,2092.3454433110487,2619.30640835995
Mid_Case,2032,Cadmium,779.3506819655144,654.0315891736291,150.01358185134578,150.01358185134578,185.4272319616958,362.6381378168759,596.2886557828879,975.1633114785,1958.9749983234428,2452.346376803669,2452.346376803669,1.0,779.3506819655144,654.0315891736291,150.01358185134578,185.4272319616958,362.6381378168759,596.2886557828879,975.1633114785,1958.9749983234428,2452.346376803669
Mid_Case,2033,Cadmium,698.1635765634228,585.8993185600692,134.38625417544674,134.38625417544674,166.11076689140745,324.86112497907914,534.1716254557637,873.5778655614067,1754.9031814260209,2196.8787055957973,2196.8787055957973,1.0,698.1635765634228,585.8993185600692,134.38625417544674,166.11076689140745,324.86112497907914,534.1716254557637,873.5778655614067,1754.9031814260209,2196.8787055957973
Mid_Case,2034,Cadmium,654.9615336418537,549.644136597206,126.0704942076548,126.0704942076548,155.83190858100772,304.7588670899203,501.1173294926058,819.5212666349971,1646.3105748905266,2060.9368556932204,2060.9368556932204,1.0,654.9615336418537,549.644136597206,126.0704942076548,155.83190858100772,304.7588670899203,501.1173294926058,819.5212666349971,1646.3105748905266,2060.9368556932204
Mid_Case,2035,Cadmium,545.3391851743554,457.6489918745179,104.96979907117003,104.96979907117003,129.7499802426578,253.75070705199101,417.24422291291546,682.356194713823,1370.7639629805471,1715.993333730826,1715.993333730826,1.0,545.3391851743554,457.6489918745179,104.96979907117003,129.7499802426578,253.75070705199101,417.24422291291546,682.356194713823,1370.7639629805471,1715.993333730826
Mid_Case,2036,Cadmium,403.6757661488084,338.76496031201265,77.70166753924593,77.70166753924593,96.04467110776524,187.83357929297622,308.8561870016449,505.09970157273983,1014.6789521248771,1270.2276721203666,1270.2276721203666,1.0,403.6757661488084,338.76496031201265,77.70166753924593,96.04467110776524,187.83357929297622,308.8561870016449,505.09970157273983,1014.6789521248771,1270.2276721203666
Mid_Case,2037,Cadmium,339.2725507169272,284.7177408618746,65.30499264917651,65.30499264917651,80.72151781706864,157.86624539043152,259.58067131065906,424.5151145777989,852.7951021941774,1067.5730832765364,1067.5730832765364,1.0,339.2725507169272,284.7177408618746,65.30499264917651,80.72151781706864,157.86624539043152,259.58067131065906,424.5151145777989,852.7951021941774,1067.5730832765364
Mid_Case,2038,Cadmium,372.4009409666842,312.51910708018437,71.68172214635446,71.68172214635446,88.60359945952891,173.28115170544802,284.9275193309353,465.9670456371658,936.0665866949732,1171.8166409949147,1171.8166409949147,1.0,372.4009409666842,312.51910708018437,71.68172214635446,88.60359945952891,173.28115170544802,284.9275193309353,465.9670456371658,936.0665866949732,1171.8166409949147
Mid_Case,2039,Cadmium,441.932821020188,370.87030515052305,85.06558979548267,85.06558979548267,105.14699173436159,205.6348944877309,338.12702534355134,552.9688793114461,1110.8418422547877,1390.609359173485,1390.609359173485,1.0,441.932821020188,370.87030515052305,85.06558979548267,105.14699173436159,205.6348944877309,338.12702534355134,552.9688793114461,1110.8418422547877,1390.609359173485
Mid_Case,2040,Cadmium,485.28340259753895,407.2501408480178,93.40994127709865,93.40994127709865,115.46119114655066,225.80626860758406,371.2949696519761,607.2113373777868,1219.8078153885215,1527.0186087239365,1527.0186087239365,1.0,485.28340259753895,407.2501408480178,93.40994127709865,115.46119114655066,225.80626860758406,371.2949696519761,607.2113373777868,1219.8078153885215,1527.0186087239365
Mid_Case,2041,Cadmium,532.288407436673,446.6967708766463,102.45771566676727,102.45771566676727,126.64487024937132,247.6780752504518,407.258948126862,666.0263961641487,1337.9595427260883,1674.927061204113,1674.927061204113,1.0,532.288407436673,446.6967708766463,102.45771566676727,126.64487024937132,247.6780752504518,407.258948126862,666.0263961641487,1337.9595427260883,1674.927061204113
Mid_Case,2042,Cadmium,598.4163844741267,502.1914113657873,115.18638188279418,115.18638188279418,142.37838793406385,278.44795459408783,457.85409540749237,748.7690928236108,1504.1787514901996,1883.008876804977,1883.008876804977,1.0,598.4163844741267,502.1914113657873,115.18638188279418,142.37838793406385,278.44795459408783,457.85409540749237,748.7690928236108,1504.1787514901996,1883.008876804977
Mid_Case,2043,Cadmium,661.3552990796811,555.0097886289198,127.30120032884128,127.30120032884128,157.3531470355102,307.73393755006805,506.0092605405109,827.5214719616209,1662.3819365094835,2081.055818656138,2081.055818656138,1.0,661.3552990796811,555.0097886289198,127.30120032884128,157.3531470355102,307.73393755006805,506.0092605405109,827.5214719616209,1662.3819365094835,2081.055818656138
Mid_Case,2044,Cadmium,694.4805850017008,582.8085496934132,133.67733228843585,133.67733228843585,165.23449007991348,323.1473993964315,531.3537334099643,868.9695187278369,1745.6456179755676,2185.289608131471,2185.289608131471,1.0,694.4805850017008,582.8085496934132,133.67733228843585,165.23449007991348,323.1473993964315,531.3537334099643,868.9695187278369,1745.6456179755676,2185.289608131471
Mid_Case,2045,Cadmium,795.8386092761034,667.8682682844083,153.1872661636866,153.1872661636866,189.35012674158827,370.310102947249,608.9037265593474,995.7938468301352,2000.4190338815552,2504.2281672951462,2504.2281672951462,1.0,795.8386092761034,667.8682682844083,153.1872661636866,189.35012674158827,370.310102947249,608.9037265593474,995.7938468301352,2000.4190338815552,2504.2281672951462
Mid_Case,2046,Cadmium,834.4345489308113,700.2580054491409,160.61641877303447,160.61641877303447,198.53307662633583,388.2691039561108,638.4338488880294,1044.087054489091,2097.433744421988,2625.6762072620177,2625.6762072620177,1.0,834.4345489308113,700.2580054491409,160.61641877303447,198.53307662633583,388.2691039561108,638.4338488880294,1044.087054489091,2097.433744421988,2625.6762072620177
Mid_Case,2047,Cadmium,646.7246254438674,542.7317179860876,124.4850101235909,124.4850101235909,153.87213986274176,300.9261674857406,494.81519230219817,809.2148271071128,1625.6062917010306,2035.018161525336,2035.018161525336,1.0,646.7246254438674,542.7317179860876,124.4850101235909,153.87213986274176,300.9261674857406,494.81519230219817,809.2148271071128,1625.6062917010306,2035.018161525336
Mid_Case,2048,Cadmium,451.30232300512114,378.73319718972243,86.86908158094992,86.86908158094992,107.37623315049039,209.99459908633162,345.2957208656502,564.6924779352247,1134.3930119142992,1420.0919332917972,1420.0919332917972,1.0,451.30232300512114,378.73319718972243,86.86908158094992,107.37623315049039,209.99459908633162,345.2957208656502,564.6924779352247,1134.3930119142992,1420.0919332917972
Mid_Case,2049,Cadmium,365.1767626613039,306.45657204059785,70.29117372110673,70.29117372110673,86.88478478808209,169.91968346202108,279.4002314610034,456.92778538885364,917.9079002253861,1149.0846566616192,1149.0846566616192,1.0,365.1767626613039,306.45657204059785,70.29117372110673,86.88478478808209,169.91968346202108,279.4002314610034,456.92778538885364,917.9079002253861,1149.0846566616192
Mid_Case,2050,Cadmium,228.25902074592426,191.55511573450977,43.93651546646357,43.93651546646357,54.30859222508116,106.21075741468121,174.64315846576523,285.6093254246804,573.7516180204535,718.2519954781926,718.2519954781926,1.0,228.25902074592426,191.55511573450977,43.93651546646357,54.30859222508116,106.21075741468121,174.64315846576523,285.6093254246804,573.7516180204535,718.2519954781926
Mid_Case,2026,Cement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case,2027,Cement,1372390.9276420132,238761.71316026934,968276.6184707662,968276.6184707662,1024924.2473295436,1205456.7348781137,1350004.2135809553,1514028.9378347343,1805006.2961036805,1909969.1630598812,1909969.1630598812,1.0,1372390.9276420132,238761.71316026934,968276.6184707662,1024924.2473295436,1205456.7348781137,1350004.2135809553,1514028.9378347343,1805006.2961036805,1909969.1630598812
Mid_Case,2028,Cement,1959054.3582854655,329567.5494307293,1403934.9162311906,1403934.9162311906,1470496.9845938438,1731712.860299564,1927810.294420756,2157154.4279766707,2549258.750298985,2692124.473747742,2692124.473747742,1.0,1959054.3582854655,329567.5494307293,1403934.9162311906,1470496.9845938438,1731712.860299564,1927810.294420756,2157154.4279766707,2549258.750298985,2692124.473747742
Mid_Case,2029,Cement,2338705.328079637,393218.4767082674,1676593.261773349,1676593.261773349,1756418.3877506608,2064368.7439994025,2300548.95586707,2574265.2773813177,3042929.6708206492,3213906.5603616238,3213906.5603616238,1.0,2338705.328079637,393218.4767082674,1676593.261773349,1756418.3877506608,2064368.7439994025,2300548.95586707,2574265.2773813177,3042929.6708206492,3213906.5603616238
Mid_Case,2030,Cement,4005870.5384015418,636710.2198294615,2915017.3204668853,2915017.3204668853,3063024.05566606,3558303.8015508447,3956904.46972198,4397053.936826439,5126073.413085279,5408783.2683377005,5408783.2683377005,1.0,4005870.5384015418,636710.2198294615,2915017.3204668853,3063024.05566606,3558303.8015508447,3956904.46972198,4397053.936826439,5126073.413085279,5408783.2683377005
Mid_Case,2031,Cement,5344396.051634527,858897.5956311369,3887450.3869306855,3887450.3869306855,4085034.252445062,4731358.548654474,5273312.951652811,5865754.270928422,6848832.14441883,7274650.985502166,7274650.985502166,1.0,5344396.051634527,858897.5956311369,3887450.3869306855,4085034.252445062,4731358.548654474,5273312.951652811,5865754.270928422,6848832.14441883,7274650.985502166
Mid_Case,2032,Cement,4051678.1975933686,648286.3406169673,2927069.4688061397,2927069.4688061397,3084914.5152847175,3596875.9737673895,4002670.1884556175,4444480.906167205,5196168.281987669,5489986.810273793,5489986.810273793,1.0,4051678.1975933686,648286.3406169673,2927069.4688061397,3084914.5152847175,3596875.9737673895,4002670.1884556175,4444480.906167205,5196168.281987669,5489986.810273793
Mid_Case,2033,Cement,2458045.7557899873,465665.49588068784,1680341.9358581179,1680341.9358581179,1775149.0072163574,2128047.350656498,2409711.6937922984,2738952.2031297395,3299468.956691628,3518454.2283598273,3518454.2283598273,1.0,2458045.7557899873,465665.49588068784,1680341.9358581179,1775149.0072163574,2128047.350656498,2409711.6937922984,2738952.2031297395,3299468.956691628,3518454.2283598273
Mid_Case,2034,Cement,2238882.769289204,429731.32137871144,1518179.8866259747,1518179.8866259747,1612259.2543326025,1935885.9563898968,2193263.9161880827,2500032.120544698,3018855.0201884145,3218412.4372782805,3218412.4372782805,1.0,2238882.769289204,429731.32137871144,1518179.8866259747,1612259.2543326025,1935885.9563898968,2193263.9161880827,2500032.120544698,3018855.0201884145,3218412.4372782805
Mid_Case,2035,Cement,1901552.4801114348,375779.39614292275,1270610.1265933127,1270610.1265933127,1356905.1141211381,1636270.6992973583,1860696.101971196,2130695.9770641364,2584242.870460455,2760179.8001546487,2760179.8001546487,1.0,1901552.4801114348,375779.39614292275,1270610.1265933127,1356905.1141211381,1636270.6992973583,1860696.101971196,2130695.9770641364,2584242.870460455,2760179.8001546487
Mid_Case,2036,Cement,1543837.0775894434,312813.999173441,1022289.809389965,1022289.809389965,1092122.934732791,1323664.8004428968,1511297.2865398428,1734563.4575972408,2111101.1304443046,2260522.2457884364,2260522.2457884364,1.0,1543837.0775894434,312813.999173441,1022289.809389965,1092122.934732791,1323664.8004428968,1511297.2865398428,1734563.4575972408,2111101.1304443046,2260522.2457884364
Mid_Case,2037,Cement,1369356.8389213104,276831.0833446536,906550.7639686045,906550.7639686045,969981.9790399357,1174238.251460306,1339418.8829206154,1539198.9540742794,1871198.9987220669,2002472.131961704,2002472.131961704,1.0,1369356.8389213104,276831.0833446536,906550.7639686045,969981.9790399357,1174238.251460306,1339418.8829206154,1539198.9540742794,1871198.9987220669,2002472.131961704
Mid_Case,2038,Cement,1382139.7133734373,277360.06609820714,917430.1283834475,917430.1283834475,981906.2197789594,1186581.4703098717,1352242.9430002756,1551322.7002711915,1883755.5047555885,2018455.5268652057,2018455.5268652057,1.0,1382139.7133734373,277360.06609820714,917430.1283834475,981906.2197789594,1186581.4703098717,1352242.9430002756,1551322.7002711915,1883755.5047555885,2018455.5268652057
Mid_Case,2039,Cement,1568672.7763469457,303918.1512500537,1065091.1942396294,1065091.1942396294,1127984.6913659608,1350480.6894924836,1532319.0220642788,1753249.7367107756,2115325.5664192764,2247887.452551343,2247887.452551343,1.0,1568672.7763469457,303918.1512500537,1065091.1942396294,1127984.6913659608,1350480.6894924836,1532319.0220642788,1753249.7367107756,2115325.5664192764,2247887.452551343
Mid_Case,2040,Cement,1668947.9289811603,321124.3598411585,1145175.1685490443,1145175.1685490443,1206617.4249781962,1439592.1369623747,1631714.6492664297,1862565.9673768845,2242632.906608061,2391786.5168080237,2391786.5168080237,1.0,1668947.9289811603,321124.3598411585,1145175.1685490443,1206617.4249781962,1439592.1369623747,1631714.6492664297,1862565.9673768845,2242632.906608061,2391786.5168080237
Mid_Case,2041,Cement,1566474.0464445732,292391.07295427046,1083762.3088252337,1083762.3088252337,1140580.0738014895,1354896.8529409482,1533412.1859473581,1743900.4957079568,2095160.1667219216,2224660.992140138,2224660.992140138,1.0,1566474.0464445732,292391.07295427046,1083762.3088252337,1140580.0738014895,1354896.8529409482,1533412.1859473581,1743900.4957079568,2095160.1667219216,2224660.992140138
Mid_Case,2042,Cement,1586288.8454183107,312821.86037783924,1079949.9581001527,1079949.9581001527,1150135.4025419212,1369976.3180038044,1549505.9326238548,1757098.6072923366,2126256.909964644,2282895.7487737797,2282895.7487737797,1.0,1586288.8454183107,312821.86037783924,1079949.9581001527,1150135.4025419212,1369976.3180038044,1549505.9326238548,1757098.6072923366,2126256.909964644,2282895.7487737797
Mid_Case,2043,Cement,1666839.1164291785,372352.12864206434,1115427.891748657,1115427.891748657,1192088.4028271819,1424076.4857911514,1613352.2241014182,1849838.1294111062,2285501.533181508,2525170.185661941,2525170.185661941,1.0,1666839.1164291785,372352.12864206434,1115427.891748657,1192088.4028271819,1424076.4857911514,1613352.2241014182,1849838.1294111062,2285501.533181508,2525170.185661941
Mid_Case,2044,Cement,1452310.5380594837,273368.18006855826,1004012.4535775213,1004012.4535775213,1070094.9820547046,1265280.4484937238,1421298.7941993254,1606462.7822866756,1925693.2394092705,2061283.4302065629,2061283.4302065629,1.0,1452310.5380594837,273368.18006855826,1004012.4535775213,1070094.9820547046,1265280.4484937238,1421298.7941993254,1606462.7822866756,1925693.2394092705,2061283.4302065629
Mid_Case,2045,Cement,1246068.945375459,212784.9967624053,885971.7021477133,885971.7021477133,934520.0336865785,1095881.9417220398,1227922.5818724257,1369532.613215049,1621576.0699089824,1717402.326664302,1717402.326664302,1.0,1246068.945375459,212784.9967624053,885971.7021477133,934520.0336865785,1095881.9417220398,1227922.5818724257,1369532.613215049,1621576.0699089824,1717402.326664302
Mid_Case,2046,Cement,1198149.7300871813,199499.29040333614,859676.0587644437,859676.0587644437,902804.5827797637,1057550.1448010607,1180816.7026836895,1315545.9019469372,1548754.6823408636,1640942.46186079,1640942.46186079,1.0,1198149.7300871813,199499.29040333614,859676.0587644437,902804.5827797637,1057550.1448010607,1180816.7026836895,1315545.9019469372,1548754.6823408636,1640942.46186079
Mid_Case,2047,Cement,1080204.7529834488,181438.54691596737,774163.0105180661,774163.0105180661,814149.0098060629,951741.8026707392,1065152.6623731102,1188094.2946370398,1403813.1966360863,1484670.4668324082,1484670.4668324082,1.0,1080204.7529834488,181438.54691596737,774163.0105180661,814149.0098060629,951741.8026707392,1065152.6623731102,1188094.2946370398,1403813.1966360863,1484670.4668324082
Mid_Case,2048,Cement,1000809.5792324482,170395.67916943296,717707.006438869,717707.006438869,752540.2444703109,880198.0028267251,986463.9323176681,1104219.4475736623,1308434.645483869,1382327.3547785382,1382327.3547785382,1.0,1000809.5792324482,170395.67916943296,717707.006438869,752540.2444703109,880198.0028267251,986463.9323176681,1104219.4475736623,1308434.645483869,1382327.3547785382
Mid_Case,2049,Cement,977757.0736228832,165198.68331970897,701858.0908994498,701858.0908994498,736437.4888924111,860579.0134788722,961645.5005012598,1078286.7442379086,1275188.506949953,1341744.0605988987,1341744.0605988987,1.0,977757.0736228832,165198.68331970897,701858.0908994498,736437.4888924111,860579.0134788722,961645.5005012598,1078286.7442379086,1275188.506949953,1341744.0605988987
Mid_Case,2050,Cement,911368.1033809726,158632.84619678365,646958.0500661815,646958.0500661815,681832.4463603578,798700.6971586721,896035.9061081785,1006165.8029182693,1198335.9883321521,1260891.142289584,1260891.142289584,1.0,911368.1033809726,158632.84619678365,646958.0500661815,681832.4463603578,798700.6971586721,896035.9061081785,1006165.8029182693,1198335.9883321521,1260891.142289584
Mid_Case,2026,Chromium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case,2027,Chromium,10452.876906694937,3903.0397428728106,4864.109786576934,4864.109786576934,5452.2222922705905,7703.56802860308,9754.692508561304,12532.373460798884,17695.070296392794,19974.200935224148,19974.200935224148,1.0,10452.876906694937,3903.0397428728106,4864.109786576934,5452.2222922705905,7703.56802860308,9754.692508561304,12532.373460798884,17695.070296392794,19974.200935224148
Mid_Case,2028,Chromium,14442.149799713592,5261.774578829038,6831.049280057424,6831.049280057424,7686.538727261639,10733.720469848788,13566.127202746544,17234.345491067626,24138.995930050038,27241.944779723897,27241.944779723897,1.0,14442.149799713592,5261.774578829038,6831.049280057424,7686.538727261639,10733.720469848788,13566.127202746544,17234.345491067626,24138.995930050038,27241.944779723897
Mid_Case,2029,Chromium,17209.276073411867,6236.956188312566,8175.635326702442,8175.635326702442,9178.939996366926,12778.887129187375,16170.144499965769,20517.18295025683,28659.744409461662,32403.87866005048,32403.87866005048,1.0,17209.276073411867,6236.956188312566,8175.635326702442,9178.939996366926,12778.887129187375,16170.144499965769,20517.18295025683,28659.744409461662,32403.87866005048
Mid_Case,2030,Chromium,23637.792047012103,8388.372362380547,11396.338083198403,11396.338083198403,12746.462565810938,17687.090084038646,22244.599154954205,28122.87466105482,39130.97052629204,44012.59080283409,44012.59080283409,1.0,23637.792047012103,8388.372362380547,11396.338083198403,12746.462565810938,17687.090084038646,22244.599154954205,28122.87466105482,39130.97052629204,44012.59080283409
Mid_Case,2031,Chromium,29074.687965458375,10227.863931875634,14102.142225613074,14102.142225613074,15712.645905099997,21836.33563365112,27466.695197108922,34627.51285899258,47773.92462955438,54034.1661483764,54034.1661483764,1.0,29074.687965458375,10227.863931875634,14102.142225613074,15712.645905099997,21836.33563365112,27466.695197108922,34627.51285899258,47773.92462955438,54034.1661483764
Mid_Case,2032,Chromium,26309.92263200057,9350.911042469656,12665.304856440085,12665.304856440085,14173.979133512348,19659.932090479506,24764.873331150226,31303.734038369184,43591.50580623187,49034.92228590379,49034.92228590379,1.0,26309.92263200057,9350.911042469656,12665.304856440085,14173.979133512348,19659.932090479506,24764.873331150226,31303.734038369184,43591.50580623187,49034.92228590379
Mid_Case,2033,Chromium,21426.003212467065,7813.540616645116,10138.494922230964,10138.494922230964,11379.198249550469,15899.15355045252,20136.291080052928,25567.11637053662,35820.71140587873,40458.65758959869,40458.65758959869,1.0,21426.003212467065,7813.540616645116,10138.494922230964,11379.198249550469,15899.15355045252,20136.291080052928,25567.11637053662,35820.71140587873,40458.65758959869
Mid_Case,2034,Chromium,19579.686773852765,7203.497082131179,9190.42893606538,9190.42893606538,10334.798283759854,14518.11952817854,18338.965009999494,23395.846314815128,32892.216134503404,37149.140811114026,37149.140811114026,1.0,19579.686773852765,7203.497082131179,9190.42893606538,10334.798283759854,14518.11952817854,18338.965009999494,23395.846314815128,32892.216134503404,37149.140811114026
Mid_Case,2035,Chromium,17266.84468382675,6331.656898660902,8116.557983979042,8116.557983979042,9139.731805862975,12817.302932296841,16198.615831716903,20606.41343616671,28990.30769085067,32689.434097925645,32689.434097925645,1.0,17266.84468382675,6331.656898660902,8116.557983979042,9139.731805862975,12817.302932296841,16198.615831716903,20606.41343616671,28990.30769085067,32689.434097925645
Mid_Case,2036,Chromium,14736.01673205038,5325.4012006091225,6983.923835541503,6983.923835541503,7855.088318958697,10956.87464553765,13845.914989335142,17554.500551265985,24603.543791882123,27704.694205601278,27704.694205601278,1.0,14736.01673205038,5325.4012006091225,6983.923835541503,7855.088318958697,10956.87464553765,13845.914989335142,17554.500551265985,24603.543791882123,27704.694205601278
Mid_Case,2037,Chromium,13147.928515298927,4730.915476808258,6254.523768609933,6254.523768609933,7033.056230354659,9785.53242805146,12352.933933018945,15663.627575476006,21955.46723631421,24629.839611459523,24629.839611459523,1.0,13147.928515298927,4730.915476808258,6254.523768609933,7033.056230354659,9785.53242805146,12352.933933018945,15663.627575476006,21955.46723631421,24629.839611459523
Mid_Case,2038,Chromium,12834.40304229894,4694.449316611709,6060.095457161926,6060.095457161926,6791.759662007697,9503.215825030298,12052.153300152197,15320.880916760583,21499.551879819763,24288.520203580585,24288.520203580585,1.0,12834.40304229894,4694.449316611709,6060.095457161926,6791.759662007697,9503.215825030298,12052.153300152197,15320.880916760583,21499.551879819763,24288.520203580585
Mid_Case,2039,Chromium,13360.965250979418,4977.092374096551,6241.425916073257,6241.425916073257,6980.045109747062,9863.919288505751,12492.697936593038,16004.276922924677,22553.983511133774,25471.091109106637,25471.091109106637,1.0,13360.965250979418,4977.092374096551,6241.425916073257,6980.045109747062,9863.919288505751,12492.697936593038,16004.276922924677,22553.983511133774,25471.091109106637
Mid_Case,2040,Chromium,13276.653300566717,4976.281353547641,6154.209325182052,6154.209325182052,6887.569694073064,9770.989324780217,12389.537305621903,15926.266368236229,22507.677264348808,25406.544840097955,25406.544840097955,1.0,13276.653300566717,4976.281353547641,6154.209325182052,6887.569694073064,9770.989324780217,12389.537305621903,15926.266368236229,22507.677264348808,25406.544840097955
